Grant.Application.ID,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,SEO.Code.1,SEO.Percentage.1,Person.ID.1,Role.1,Year.of.Birth.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,Start.Year,Grant.Status
6546,21A,50A,A ,350212.0,0.9656194378925351,720302.0,-0.8440344666509956,78327.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.4020219645419708,2007,1
6547,4D,10A,A ,350202.0,0.9656194378925351,720203.0,1.0968682807632335,64237.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2007,1
6548,126B,10A,B ,300305.0,0.9656194378925351,620204.0,1.0968682807632335,297392.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.30784390068972856,2007,0
6549,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,123092.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.04708903192612112,2007,1
6550,21A,50A,A ,291704.0,0.9656194378925351,671305.0,1.0968682807632335,82512.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.2119919921960196,1.0177097659214278,2007,0
6551,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,16757.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2007,1
6552,16D,10B,A ,330108.0,-1.3563885202476995,740102.0,1.0968682807632335,64352.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,1
6553,55C,30B,A ,321014.0,0.1916167851791236,730116.0,-0.8440344666509956,74372.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.4020219645419708,2007,1
6554,55C,30B,A ,321014.0,0.1916167851791236,730116.0,-0.45585391716814977,10592.0,PRINCIPAL_SUPERVISOR,-0.2554072110044355,3.2273888603812755,0.30784390068972856,2007,1
6555,29A,10B,B ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,86672.0,CHIEF_INVESTIGATOR,1.3727588634185166,2.5555899043195236,0.6627768333055782,2007,1
6556,4D,10A,A ,260502.0,0.9656194378925351,770802.0,1.0968682807632335,74142.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,1.0177097659214278,2007,1
6557,75C,10B,A ,320899.0,0.9656194378925351,730112.0,1.0968682807632335,17342.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,7.051569620390873,2007,1
6558,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,77582.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2007,1
6559,75C,10B,A ,270306.0,0.1916167851791236,730214.0,1.0968682807632335,63757.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,1
6560,75C,10B,A ,320899.0,-1.936890509782758,730214.0,-0.8440344666509956,27372.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2007,1
6561,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,76007.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2007,1
6562,269A,30B,D ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6563,7C,10A,D ,300510.0,-0.9693871938909937,630107.0,1.0968682807632335,69337.0,PRINCIPAL_SUPERVISOR,0.2873148138032152,0.5401930361342677,-0.7569548971578205,2007,0
6564,269A,30B,B ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6565,7C,10A,E ,300510.0,0.1916167851791236,630106.0,1.0968682807632335,66717.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.6627768333055782,2007,0
6566,32D,30B,H ,321015.0,0.9656194378925351,730108.0,-0.8440344666509956,67297.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2007,0
6567,32D,30B,D ,321202.0,0.9656194378925351,730203.0,-1.8144858403581101,17877.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2007,0
6568,32D,30B,D ,321015.0,0.9656194378925351,730108.0,-0.06767336768530394,720017.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.8837909482577717,0.30784390068972856,2007,0
6569,16D,10B,A ,330108.0,-1.3563885202476995,740102.0,1.0968682807632335,64352.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,1
6570,269A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,168282.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2007,0
6571,269A,30B,A ,270102.0,-0.9693871938909937,730108.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6572,269A,30B,A ,270103.0,0.9656194378925351,730104.0,1.0968682807632335,945297.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2007,0
6573,266B,10A,D ,270299.0,0.9656194378925351,670401.0,-0.45585391716814977,67842.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,3.1473073616165257,2007,1
6574,32D,30B,D ,321299.0,0.9656194378925351,730399.0,-1.2322150161338414,31707.0,PRINCIPAL_SUPERVISOR,0.2873148138032152,0.5401930361342677,-0.04708903192612112,2007,0
6575,32D,30B,B ,320401.0,0.9656194378925351,730108.0,-1.4263052908752643,117462.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,1.3726426985372775,2007,0
6576,32D,30B,D ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6577,266B,10A,C ,270299.0,0.9656194378925351,670401.0,-0.45585391716814977,67842.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,3.1473073616165257,2007,1
6578,269A,30B,B ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6579,269A,30B,A ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6580,32D,30B,H ,321015.0,0.9656194378925351,670402.0,-2.008576115099533,78342.0,CHIEF_INVESTIGATOR,0.2873148138032152,1.2119919921960196,1.7275756311531272,2007,0
6581,269A,30B,A ,320206.0,0.9656194378925351,730108.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6582,269A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6583,269A,30B,C ,321023.0,0.9656194378925351,730108.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,0
6584,32D,30B,D ,320599.0,0.9656194378925351,780105.0,-0.8440344666509956,2477.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2007,0
6585,7C,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,81117.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,0.30784390068972856,2007,0
6586,252D,30B,G ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,79217.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,0.6627768333055782,2007,0
6587,245A,30D,B ,300501.0,-0.9693871938909937,670503.0,1.0968682807632335,860357.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2007,0
6588,252D,30B,C ,320702.0,-0.9693871938909937,730104.0,1.0968682807632335,945297.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.04708903192612112,2007,0
6589,246B,20C,A ,291599.0,0.9656194378925351,730208.0,1.0968682807632335,712437.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2007,0
6590,7C,10A,E ,300507.0,-0.9693871938909937,630107.0,1.0968682807632335,48017.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2007,0
6591,7C,10A,E ,300507.0,-0.9693871938909937,630107.0,1.0968682807632335,69337.0,PRINCIPAL_SUPERVISOR,0.2873148138032152,0.5401930361342677,-0.7569548971578205,2007,0
6592,4D,20C,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,7862.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2007,1
6593,4D,10A,B ,370105.0,-0.5823858675342879,750312.0,-0.06767336768530394,10867.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,1
6594,288D,30B,A ,321105.0,0.9656194378925351,730211.0,-0.8440344666509956,574367.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.6627768333055782,2007,1
6595,4D,10A,A ,330104.0,-0.9693871938909937,749906.0,-0.8440344666509956,85007.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.04708903192612112,2007,1
6596,7C,10A,B ,300506.0,-0.9693871938909937,630107.0,-0.8440344666509956,7252.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,0
6597,39C,30B,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,735967.0,CHIEF_INVESTIGATOR,0.2873148138032152,1.2119919921960196,-0.04708903192612112,2007,1
6598,26B,20C,C ,330107.0,-1.743389846604405,760101.0,-1.2322150161338414,73017.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,1.3726426985372775,2007,0
6599,4D,10A,A ,230117.0,0.9656194378925351,710302.0,-1.8144858403581101,1617.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2007,1
6600,126B,10A,C ,300305.0,0.9656194378925351,620204.0,1.0968682807632335,24227.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,0
6601,24D,30B,A ,249902.0,-2.517392499317817,730201.0,1.0968682807632335,639457.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.4020219645419708,2007,1
6602,286B,30B,D ,270708.0,-0.9693871938909937,770903.0,-0.8440344666509956,39407.0,CHIEF_INVESTIGATOR,1.9154808882261671,0.5401930361342677,1.7275756311531272,2007,0
6603,65A,30C,G ,321023.0,0.9656194378925351,730108.0,1.0968682807632335,10577.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.30784390068972856,2007,1
6604,205A,30B,A ,321003.0,0.9656194378925351,730106.0,1.0968682807632335,73422.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.2119919921960196,0.6627768333055782,2007,1
6605,126B,10A,B ,270704.0,-1.936890509782758,620204.0,-1.2322150161338414,636867.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.4020219645419708,2007,0
6606,432D,10A,A ,270401.0,0.9656194378925351,770703.0,1.0968682807632335,31322.0,CHIEF_INVESTIGATOR,1.3727588634185166,1.2119919921960196,-0.4020219645419708,2007,1
6607,279C,30G,G ,320405.0,-1.3563885202476995,730101.0,-0.8440344666509956,77112.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.2119919921960196,1.7275756311531272,2007,1
6608,21A,50A,A ,410302.0,-1.3563885202476995,750701.0,-1.2322150161338414,63462.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2007,1
6609,47C,10B,A ,320799.0,0.9656194378925351,730104.0,-0.8440344666509956,80377.0,CHIEF_INVESTIGATOR,-1.8835732854273874,2.5555899043195236,-0.04708903192612112,2007,1
6610,4D,10A,A ,320403.0,0.9656194378925351,730101.0,1.0968682807632335,87917.0,CHIEF_INVESTIGATOR,0.8300368386108659,1.2119919921960196,-0.04708903192612112,2007,1
6611,279C,30G,G ,321026.0,-2.517392499317817,730101.0,-0.8440344666509956,77112.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.2119919921960196,1.7275756311531272,2007,1
6612,4D,20C,A ,321207.0,-0.9693871938909937,730204.0,-0.8440344666509956,939972.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2007,1
6613,135C,30G,A ,250399.0,0.1916167851791236,780103.0,1.0968682807632335,92362.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.7569548971578205,2007,1
6614,7C,10A,E ,300405.0,-0.9693871938909937,630106.0,1.0968682807632335,20497.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.4020219645419708,2007,0
6615,4D,10A,B ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2007,1
6616,7C,10A,A ,300501.0,0.9656194378925351,630107.0,1.0968682807632335,408232.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,0.6627768333055782,2007,0
6617,7C,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,497302.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.04708903192612112,2007,0
6618,7C,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,7252.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.04708903192612112,2007,0
6619,81A,30B,A ,321016.0,-0.5823858675342879,730111.0,0.3205071817975419,67282.0,CHIEF_INVESTIGATOR,0.2873148138032152,1.8837909482577717,0.6627768333055782,2007,1
6620,7C,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,497302.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.04708903192612112,2007,0
6621,7C,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,93072.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2007,0
6622,62B,30B,C ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,28797.0,CHIEF_INVESTIGATOR,0.8300368386108659,3.2273888603812755,3.857173226848225,2007,0
6623,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,22292.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.04708903192612112,2007,1
6624,7C,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,65302.0,DELEGATED_RESEARCHER,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2007,0
6625,62B,30B,C ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,28797.0,CHIEF_INVESTIGATOR,0.8300368386108659,3.2273888603812755,3.857173226848225,2007,0
6626,73A,30B,A ,270708.0,0.9656194378925351,770706.0,-0.8440344666509956,69392.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2007,1
6627,34B,30C,B ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,939962.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.13160591992748422,-0.7569548971578205,2007,1
6628,34B,30C,A ,321019.0,-0.5823858675342879,730114.0,1.0968682807632335,93802.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,1.0177097659214278,2007,1
6629,5A,30B,A ,321024.0,-0.5823858675342879,730306.0,-0.45585391716814977,93802.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,1.0177097659214278,2007,1
6630,4D,10A,B ,280213.0,0.9656194378925351,700199.0,0.3205071817975419,71982.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.04708903192612112,2007,1
6631,223C,20C,D ,290899.0,-0.9693871938909937,610199.0,-0.06767336768530394,73017.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,1.3726426985372775,2007,1
6632,4D,10A,E ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,116727.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2007,1
6633,5A,30B,A ,419901.0,0.9656194378925351,750902.0,1.0968682807632335,74512.0,CHIEF_INVESTIGATOR,-1.8835732854273874,0.5401930361342677,0.30784390068972856,2007,1
6634,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,76007.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2008,1
6635,34B,30C,A ,270208.0,-0.9693871938909937,730106.0,1.0968682807632335,34737.0,CHIEF_INVESTIGATOR,0.8300368386108659,3.2273888603812755,4.567039092079924,2008,1
6636,68D,30B,B ,321209.0,-0.0018838779992292815,730104.0,-0.8440344666509956,10987.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2008,1
6637,4D,20C,A ,300501.0,0.9656194378925351,730108.0,-0.029611097496970693,27632.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2008,1
6638,89A,30B,A ,321028.0,-0.9693871938909937,730114.0,-0.8440344666509956,86302.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,1.3726426985372775,2008,0
6639,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,77582.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2008,1
6640,269A,30B,C ,321202.0,0.9656194378925351,780105.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2008,0
6641,89A,30B,A ,320701.0,0.9656194378925351,730104.0,-0.8440344666509956,5232.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.2119919921960196,-0.4020219645419708,2008,0
6642,77A,30B,A ,321028.0,0.9656194378925351,730114.0,1.0968682807632335,741582.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,0.6627768333055782,2008,1
6643,29A,10B,A ,321202.0,-0.9693871938909937,730105.0,1.0968682807632335,777602.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2008,1
6644,32D,30B,D ,321023.0,0.9656194378925351,730299.0,1.0968682807632335,10577.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,0.30784390068972856,2008,1
6645,269A,30B,A ,321202.0,-0.9693871938909937,730108.0,-0.06767336768530394,937957.0,CHIEF_INVESTIGATOR,1.3727588634185166,1.2119919921960196,-0.7569548971578205,2008,1
6646,29A,10B,A ,321016.0,-0.9693871938909937,730111.0,0.3205071817975419,67282.0,CHIEF_INVESTIGATOR,0.2873148138032152,1.8837909482577717,0.6627768333055782,2008,1
6647,24D,30B,A ,380107.0,0.9656194378925351,750307.0,-1.2322150161338414,28797.0,CHIEF_INVESTIGATOR,0.8300368386108659,3.2273888603812755,3.857173226848225,2008,0
6648,226B,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,7047.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,1.3726426985372775,2008,1
6649,47C,10B,A ,240202.0,0.9656194378925351,780102.0,1.0968682807632335,22582.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2008,1
6650,32D,30B,A ,321029.0,-0.19538454117758217,730108.0,-1.2322150161338414,80982.0,PRINCIPAL_SUPERVISOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2008,1
6651,228D,30B,A ,270106.0,-0.5823858675342879,730105.0,1.0968682807632335,15282.0,CHIEF_INVESTIGATOR,0.2873148138032152,1.2119919921960196,2.0825085637689766,2008,1
6652,4D,20C,F ,320799.0,-0.9693871938909937,730108.0,-0.029611097496970693,27632.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2008,1
6653,40D,10B,C ,320702.0,0.9656194378925351,730106.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2008,1
6654,32D,30B,B ,321015.0,0.9656194378925351,730107.0,-0.8440344666509956,734322.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,2.4374414963848263,2008,1
6655,4D,10A,G ,321216.0,0.9656194378925351,730204.0,-1.2322150161338414,70487.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,0.6627768333055782,2008,1
6656,269A,30B,B ,321015.0,0.9656194378925351,780105.0,1.0968682807632335,397212.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2008,1
6657,4D,10A,A ,280106.0,-1.5885893160617228,730108.0,-0.029611097496970693,77817.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2008,1
6658,4D,10A,E ,321015.0,0.9656194378925351,730108.0,0.7086877312803878,1797.0,CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2008,1
6659,32D,30B,D ,321012.0,0.9656194378925351,730201.0,-1.8144858403581101,73942.0,CHIEF_INVESTIGATOR,-1.340851260619737,1.2119919921960196,-0.4020219645419708,2008,1
6660,172D,30B,A ,270106.0,-1.743389846604405,730108.0,0.3205071817975419,107667.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,-0.4020219645419708,2008,1
6661,2B,10A,C ,291101.0,-0.9693871938909937,671401.0,-0.8440344666509956,31457.0,CHIEF_INVESTIGATOR,0.8300368386108659,0.5401930361342677,-0.04708903192612112,2008,1
6662,4D,10A,C ,320702.0,0.9656194378925351,730106.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2008,1
6663,205A,30B,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,69812.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.2119919921960196,3.1473073616165257,2008,1
6664,32D,30B,C ,321015.0,0.9656194378925351,730114.0,-1.2322150161338414,9342.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2008,1
6665,2B,10A,E ,240401.0,-0.5823858675342879,780102.0,0.3205071817975419,70682.0,CHIEF_INVESTIGATOR,-0.2554072110044355,1.2119919921960196,-0.04708903192612112,2008,1
6666,75C,10B,A ,320899.0,-1.936890509782758,730214.0,-0.8440344666509956,27372.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2008,1
6667,2B,10A,C ,279901.0,-0.9693871938909937,770705.0,-1.2322150161338414,60517.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,1.0177097659214278,2008,1
6668,55C,30B,A ,321014.0,0.1916167851791236,730116.0,-0.8440344666509956,74372.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.4020219645419708,2008,1
6669,75C,10B,A ,320899.0,0.9656194378925351,730112.0,1.0968682807632335,17342.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,7.051569620390873,2008,1
6670,32D,30B,D ,270103.0,0.9656194378925351,730108.0,0.7086877312803878,79057.0,CHIEF_INVESTIGATOR,-0.7981292358120862,1.2119919921960196,-0.4020219645419708,2008,1
6671,172D,30B,A ,320602.0,-1.6272894486973934,730203.0,-0.45585391716814977,66887.0,CHIEF_INVESTIGATOR,-0.7981292358120862,2.5555899043195236,4.567039092079924,2008,1
6672,32D,30B,B ,321015.0,0.9656194378925351,730103.0,-1.8144858403581101,44252.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.04708903192612112,2008,1
6673,21A,50A,A ,291804.0,-1.3563885202476995,780103.0,-1.2322150161338414,688972.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.8034048759892362,-0.4020219645419708,2008,0
6674,32D,30B,B ,270106.0,0.9656194378925351,780105.0,-0.06767336768530394,497907.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2008,1
6675,77A,30B,A ,321028.0,-0.9693871938909937,730114.0,-0.8440344666509956,86302.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,1.3726426985372775,2008,1
6676,4D,10A,B ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,110457.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.4020219645419708,2008,1
6677,2B,10A,B ,259903.0,-0.9693871938909937,670702.0,-0.8440344666509956,92362.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,-0.7569548971578205,2008,1
6678,32D,30B,B ,321015.0,0.9656194378925351,730107.0,-0.8440344666509956,734322.0,CHIEF_INVESTIGATOR,0.2873148138032152,0.5401930361342677,2.4374414963848263,2008,1
6679,24D,30B,B ,321015.0,-0.9693871938909937,730108.0,-0.06767336768530394,802167.0,PRINCIPAL_SUPERVISOR,1.3727588634185166,0.5401930361342677,0.6627768333055782,2008,1
6680,40D,10B,C ,270603.0,0.9656194378925351,730106.0,1.0968682807632335,133557.0,CHIEF_INVESTIGATOR,0.8300368386108659,0.5401930361342677,-0.4020219645419708,2008,1
6681,272D,30B,B ,329903.0,0.9656194378925351,730110.0,1.0968682807632335,701397.0,CHIEF_INVESTIGATOR,1.3727588634185166,1.2119919921960196,1.0177097659214278,2008,1
6682,75C,10B,A ,270306.0,0.1916167851791236,730214.0,1.0968682807632335,63757.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2008,1
6683,32D,30B,D ,320299.0,0.9656194378925351,730108.0,-1.6203955656166873,16987.0,PRINCIPAL_SUPERVISOR,0.2873148138032152,0.5401930361342677,-0.4020219645419708,2008,1
6684,68D,30B,B ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,35602.0,CHIEF_INVESTIGATOR,0.2873148138032152,1.8837909482577717,0.30784390068972856,2008,1
6685,4D,10A,A ,291004.0,0.9656194378925351,769999.0,1.0968682807632335,81117.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,0.30784390068972856,2008,1
6686,4D,10A,A ,280106.0,-1.5885893160617228,730108.0,-0.029611097496970693,77817.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2008,1
6687,4D,10A,B ,320502.0,-0.9693871938909937,730106.0,1.0968682807632335,53202.0,CHIEF_INVESTIGATOR,1.3727588634185166,0.5401930361342677,-0.04708903192612112,2008,1
6688,21A,50A,A ,380105.0,-0.19538454117758217,760103.0,-1.2322150161338414,68202.0,CHIEF_INVESTIGATOR,-2.9690173350426887,0.5401930361342677,-0.7569548971578205,2008,1
6689,269A,30B,A ,270299.0,0.9656194378925351,730299.0,1.0968682807632335,933782.0,CHIEF_INVESTIGATOR,1.9154808882261671,0.5401930361342677,-0.4020219645419708,2008,1
